CP,T_ASENT,CVE_MPO,ZONA,CVE_ENT,CVE_LOC,CVE_AGEB,MZA,LAT,LONG,ENT_FED,NMB_LOC
20126,Fraccionamiento,1,Urbano,1,1.0,3685,22.0,21.93596741,-102.2507367,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3717,10.0,21.92840941,-102.25215778,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4363,19.0,21.92495626,-102.25024216,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,006A,9.0,21.94329273,-102.28111481,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3098,27.0,21.92248553,-102.27284844,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3083,1.0,21.92065986,-102.27873378,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2761,38.0,21.925459699999998,-102.27737304,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3702,30.0,21.93216234,-102.25275721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2136,32.0,21.93335527,-102.28229637,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,1320,33.0,21.92786009,-102.28452855,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3064,3.0,21.93028456,-102.26374828,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3079,20.0,21.92522336,-102.27929984,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,369A,19.0,21.92937384,-102.24721324,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3153,21.0,21.91963935,-102.2863558,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,305A,14.0,21.93264686,-102.2650642,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3539,1.0,21.93312372,-102.25670956,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3505,39.0,21.939410600000002,-102.25987721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,351A,8.0,21.93926633,-102.28001523,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3492,15.0,21.93817007,-102.25478662,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,30.0,0256,9.0,22.17949527,-102.33971781,AGUASCALIENTES,Pabellón de Hidalgo
20126,Fraccionamiento,1,Urbano,1,1.0,4202,9.0,21.93560186,-102.26530985,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4448,3.0,21.923316399999997,-102.24658044,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4081,4.0,21.92872316,-102.26808834,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4433,30.0,21.94227561,-102.26396934,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0642,9.0,21.882739800000003,-102.28973474,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2920,7.0,21.93084136,-102.28273227,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3327,22.0,21.86631909,-102.24369553,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0106,9.0,21.93624515,-102.27352441,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,28.0,009A,800.0,22.05512496,-102.28014321,AGUASCALIENTES,San Francisco [Granja]
20126,Fraccionamiento,1,Urbano,1,1.0,4132,14.0,21.92664567,-102.25316418,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4217,12.0,21.93788082,-102.24291385,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0229,3.0,21.91561401,-102.29088715,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,112.0,0035,800.0,21.95373318,-102.28994177,AGUASCALIENTES,Coral [Ex-Viñedos]
20126,Fraccionamiento,1,Urbano,1,1.0,2422,1.0,21.89835985,-102.27522602,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4005,44.0,21.83995403,-102.32036892,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,128.0,0136,4.0,21.95897412,-102.27364724,AGUASCALIENTES,Ex-Viñedos Guadalupe
20126,Fraccionamiento,1,Urbano,1,1.0,294A,6.0,21.84533974,-102.30672289,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0303,7.0,21.902631,-102.297852,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4062,22.0,21.93831233,-102.25083336,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3045,5.0,21.93067218,-102.26054757,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3863,20.0,21.92705945,-102.26568573,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3685,22.0,21.93596741,-102.2507367,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3717,10.0,21.92840941,-102.25215778,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4363,19.0,21.92495626,-102.25024216,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,006A,9.0,21.94329273,-102.28111481,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3098,27.0,21.92248553,-102.27284844,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3083,1.0,21.92065986,-102.27873378,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2761,38.0,21.925459699999998,-102.27737304,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3702,30.0,21.93216234,-102.25275721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2136,32.0,21.93335527,-102.28229637,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,1320,33.0,21.92786009,-102.28452855,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3064,3.0,21.93028456,-102.26374828,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3079,20.0,21.92522336,-102.27929984,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,369A,19.0,21.92937384,-102.24721324,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3153,21.0,21.91963935,-102.2863558,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,305A,14.0,21.93264686,-102.2650642,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3539,1.0,21.93312372,-102.25670956,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3505,39.0,21.939410600000002,-102.25987721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,351A,8.0,21.93926633,-102.28001523,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3492,15.0,21.93817007,-102.25478662,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,30.0,0256,9.0,22.17949527,-102.33971781,AGUASCALIENTES,Pabellón de Hidalgo
20126,Fraccionamiento,1,Urbano,1,1.0,4202,9.0,21.93560186,-102.26530985,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4448,3.0,21.923316399999997,-102.24658044,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4081,4.0,21.92872316,-102.26808834,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4433,30.0,21.94227561,-102.26396934,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0642,9.0,21.882739800000003,-102.28973474,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2920,7.0,21.93084136,-102.28273227,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3327,22.0,21.86631909,-102.24369553,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0106,9.0,21.93624515,-102.27352441,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,28.0,009A,800.0,22.05512496,-102.28014321,AGUASCALIENTES,San Francisco [Granja]
20126,Fraccionamiento,1,Urbano,1,1.0,4132,14.0,21.92664567,-102.25316418,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4217,12.0,21.93788082,-102.24291385,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0229,3.0,21.91561401,-102.29088715,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,112.0,0035,800.0,21.95373318,-102.28994177,AGUASCALIENTES,Coral [Ex-Viñedos]
20126,Fraccionamiento,1,Urbano,1,1.0,2422,1.0,21.89835985,-102.27522602,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4005,44.0,21.83995403,-102.32036892,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,128.0,0136,4.0,21.95897412,-102.27364724,AGUASCALIENTES,Ex-Viñedos Guadalupe
20126,Fraccionamiento,1,Urbano,1,1.0,294A,6.0,21.84533974,-102.30672289,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0303,7.0,21.902631,-102.297852,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4062,22.0,21.93831233,-102.25083336,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3045,5.0,21.93067218,-102.26054757,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3863,20.0,21.92705945,-102.26568573,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3685,22.0,21.93596741,-102.2507367,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3717,10.0,21.92840941,-102.25215778,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4363,19.0,21.92495626,-102.25024216,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,006A,9.0,21.94329273,-102.28111481,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3098,27.0,21.92248553,-102.27284844,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3083,1.0,21.92065986,-102.27873378,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2761,38.0,21.925459699999998,-102.27737304,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3702,30.0,21.93216234,-102.25275721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2136,32.0,21.93335527,-102.28229637,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,1320,33.0,21.92786009,-102.28452855,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3064,3.0,21.93028456,-102.26374828,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3079,20.0,21.92522336,-102.27929984,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,369A,19.0,21.92937384,-102.24721324,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3153,21.0,21.91963935,-102.2863558,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,305A,14.0,21.93264686,-102.2650642,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3539,1.0,21.93312372,-102.25670956,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3505,39.0,21.939410600000002,-102.25987721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,351A,8.0,21.93926633,-102.28001523,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3492,15.0,21.93817007,-102.25478662,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,30.0,0256,9.0,22.17949527,-102.33971781,AGUASCALIENTES,Pabellón de Hidalgo
20126,Fraccionamiento,1,Urbano,1,1.0,4202,9.0,21.93560186,-102.26530985,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4448,3.0,21.923316399999997,-102.24658044,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4081,4.0,21.92872316,-102.26808834,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4433,30.0,21.94227561,-102.26396934,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0642,9.0,21.882739800000003,-102.28973474,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2920,7.0,21.93084136,-102.28273227,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3327,22.0,21.86631909,-102.24369553,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0106,9.0,21.93624515,-102.27352441,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,28.0,009A,800.0,22.05512496,-102.28014321,AGUASCALIENTES,San Francisco [Granja]
20126,Fraccionamiento,1,Urbano,1,1.0,4132,14.0,21.92664567,-102.25316418,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4217,12.0,21.93788082,-102.24291385,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0229,3.0,21.91561401,-102.29088715,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,112.0,0035,800.0,21.95373318,-102.28994177,AGUASCALIENTES,Coral [Ex-Viñedos]
20126,Fraccionamiento,1,Urbano,1,1.0,2422,1.0,21.89835985,-102.27522602,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4005,44.0,21.83995403,-102.32036892,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,128.0,0136,4.0,21.95897412,-102.27364724,AGUASCALIENTES,Ex-Viñedos Guadalupe
20126,Fraccionamiento,1,Urbano,1,1.0,294A,6.0,21.84533974,-102.30672289,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0303,7.0,21.902631,-102.297852,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4062,22.0,21.93831233,-102.25083336,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3045,5.0,21.93067218,-102.26054757,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3863,20.0,21.92705945,-102.26568573,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3685,22.0,21.93596741,-102.2507367,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3717,10.0,21.92840941,-102.25215778,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4363,19.0,21.92495626,-102.25024216,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,006A,9.0,21.94329273,-102.28111481,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3098,27.0,21.92248553,-102.27284844,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3083,1.0,21.92065986,-102.27873378,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2761,38.0,21.925459699999998,-102.27737304,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3702,30.0,21.93216234,-102.25275721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2136,32.0,21.93335527,-102.28229637,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,1320,33.0,21.92786009,-102.28452855,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3064,3.0,21.93028456,-102.26374828,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3079,20.0,21.92522336,-102.27929984,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,369A,19.0,21.92937384,-102.24721324,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3153,21.0,21.91963935,-102.2863558,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,305A,14.0,21.93264686,-102.2650642,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3539,1.0,21.93312372,-102.25670956,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3505,39.0,21.939410600000002,-102.25987721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,351A,8.0,21.93926633,-102.28001523,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3492,15.0,21.93817007,-102.25478662,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,30.0,0256,9.0,22.17949527,-102.33971781,AGUASCALIENTES,Pabellón de Hidalgo
20126,Fraccionamiento,1,Urbano,1,1.0,4202,9.0,21.93560186,-102.26530985,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4448,3.0,21.923316399999997,-102.24658044,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4081,4.0,21.92872316,-102.26808834,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4433,30.0,21.94227561,-102.26396934,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0642,9.0,21.882739800000003,-102.28973474,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2920,7.0,21.93084136,-102.28273227,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3327,22.0,21.86631909,-102.24369553,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0106,9.0,21.93624515,-102.27352441,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,28.0,009A,800.0,22.05512496,-102.28014321,AGUASCALIENTES,San Francisco [Granja]
20126,Fraccionamiento,1,Urbano,1,1.0,4132,14.0,21.92664567,-102.25316418,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4217,12.0,21.93788082,-102.24291385,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0229,3.0,21.91561401,-102.29088715,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,112.0,0035,800.0,21.95373318,-102.28994177,AGUASCALIENTES,Coral [Ex-Viñedos]
20126,Fraccionamiento,1,Urbano,1,1.0,2422,1.0,21.89835985,-102.27522602,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4005,44.0,21.83995403,-102.32036892,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,128.0,0136,4.0,21.95897412,-102.27364724,AGUASCALIENTES,Ex-Viñedos Guadalupe
20126,Fraccionamiento,1,Urbano,1,1.0,294A,6.0,21.84533974,-102.30672289,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0303,7.0,21.902631,-102.297852,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4062,22.0,21.93831233,-102.25083336,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3045,5.0,21.93067218,-102.26054757,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3863,20.0,21.92705945,-102.26568573,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3685,22.0,21.93596741,-102.2507367,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3717,10.0,21.92840941,-102.25215778,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4363,19.0,21.92495626,-102.25024216,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,006A,9.0,21.94329273,-102.28111481,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3098,27.0,21.92248553,-102.27284844,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3083,1.0,21.92065986,-102.27873378,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2761,38.0,21.925459699999998,-102.27737304,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3702,30.0,21.93216234,-102.25275721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2136,32.0,21.93335527,-102.28229637,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,1320,33.0,21.92786009,-102.28452855,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3064,3.0,21.93028456,-102.26374828,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3079,20.0,21.92522336,-102.27929984,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,369A,19.0,21.92937384,-102.24721324,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3153,21.0,21.91963935,-102.2863558,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,305A,14.0,21.93264686,-102.2650642,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3539,1.0,21.93312372,-102.25670956,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3505,39.0,21.939410600000002,-102.25987721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,351A,8.0,21.93926633,-102.28001523,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3492,15.0,21.93817007,-102.25478662,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,30.0,0256,9.0,22.17949527,-102.33971781,AGUASCALIENTES,Pabellón de Hidalgo
20126,Fraccionamiento,1,Urbano,1,1.0,4202,9.0,21.93560186,-102.26530985,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4448,3.0,21.923316399999997,-102.24658044,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4081,4.0,21.92872316,-102.26808834,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4433,30.0,21.94227561,-102.26396934,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0642,9.0,21.882739800000003,-102.28973474,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2920,7.0,21.93084136,-102.28273227,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3327,22.0,21.86631909,-102.24369553,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0106,9.0,21.93624515,-102.27352441,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,28.0,009A,800.0,22.05512496,-102.28014321,AGUASCALIENTES,San Francisco [Granja]
20126,Fraccionamiento,1,Urbano,1,1.0,4132,14.0,21.92664567,-102.25316418,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4217,12.0,21.93788082,-102.24291385,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0229,3.0,21.91561401,-102.29088715,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,112.0,0035,800.0,21.95373318,-102.28994177,AGUASCALIENTES,Coral [Ex-Viñedos]
20126,Fraccionamiento,1,Urbano,1,1.0,2422,1.0,21.89835985,-102.27522602,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4005,44.0,21.83995403,-102.32036892,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,128.0,0136,4.0,21.95897412,-102.27364724,AGUASCALIENTES,Ex-Viñedos Guadalupe
20126,Fraccionamiento,1,Urbano,1,1.0,294A,6.0,21.84533974,-102.30672289,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,0303,7.0,21.902631,-102.297852,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4062,22.0,21.93831233,-102.25083336,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3045,5.0,21.93067218,-102.26054757,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3863,20.0,21.92705945,-102.26568573,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3685,22.0,21.93596741,-102.2507367,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3717,10.0,21.92840941,-102.25215778,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,4363,19.0,21.92495626,-102.25024216,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,006A,9.0,21.94329273,-102.28111481,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3098,27.0,21.92248553,-102.27284844,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3083,1.0,21.92065986,-102.27873378,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2761,38.0,21.925459699999998,-102.27737304,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,3702,30.0,21.93216234,-102.25275721,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,2136,32.0,21.93335527,-102.28229637,AGUASCALIENTES,Aguascalientes
20126,Fraccionamiento,1,Urbano,1,1.0,1320,33.0,21.92786009,-102.28452855,AGUASCALIENTES,Aguascalientes
